Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Something Is Happening To Emo (Not Just Twink Death),2023-09-23T00:37:35Z,PT10M9S,94300,5858,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"sorry you fell for the 3rd wave psyop bud... oh, me? nah im good bro... im chillin in zachs basement we're cooking up something crazy......

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,697,0
when your fanbase gets the joke,2023-09-06T01:02:28Z,PT9M41S,115357,7360,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"100 Gecs fans get the joke. R-right? uhhh guuuys? right? uh *gulp* ahdsuhshahshgsa

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,383,0
"ZillaKami Interview: BJJ, Thailand, and Life Goals",2023-09-02T01:46:57Z,PT11M21S,99931,7391,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,362,0
Why Are Kids Falling Asleep At This Concert?,2023-08-25T00:23:23Z,PT6M16S,163390,8575,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Across the country, America's teenaged bodies are ""nodding"" at the Joeyy tour.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm

Jon Fishtank socials:
Twitter: jontentg
Youtube: Jontent
Instagram: businessjack2022

thumbnail image taken by: thelevarburton",,22,1211,0
Indie Fashion,2023-08-14T21:30:23Z,PT14M27S,130094,7180,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"I want to show everyone in the world what I can do and am trying to blow up and to make money so I can help my family because we are going through a tough time right now please stream on all the DSPs

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,481,0
Hardcore Lyrics Or Terr0r1st Manifesto?,2023-08-10T22:01:03Z,PT19M47S,322575,23551,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"America's #1 hit game show is back!

Let's hope this one makes it past the cens0rs

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,1220,0
The Most Important Video We've Ever Made (100k Special),2023-08-08T19:37:48Z,PT3M21S,26587,3648,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,382,0
when an entire genre sells out,2023-08-01T21:53:35Z,PT9M18S,74005,4919,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Millennials and Music... Music and Millennials. When We Were Young? More like When Will You Learn? Losers !! hahahahaha

Y'all some yokels fr

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm

CREDITS:
Editing: @maximumjamez
Writing: @h3.witz",emo,22,557,0
Hot Mulligan: Cock Partying In The USA,2023-07-25T21:23:40Z,PT7M19S,27567,1816,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"The fellers down at hot mulligan were kind enough to sit down with us and berate their fans for being (in?)voluntarily celibate.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm","hot mulligan,hot mulligan interview",22,134,0
Biggest Meatriders In Music,2023-07-19T20:48:04Z,PT19M21S,65246,3749,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"The moment that you all have been waiting for in severe anticipation,, anxiety, intensity.. The raw angst pumping through your veins.. wait is that pie?

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,361,0
Biggest Meatriders In Electronic,2023-07-17T23:39:09Z,PT19M57S,59085,2876,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Who has the biggest meatriders in all of electronic music? That is the question we're looking to answer today. Now that we've covered every single genre of music, in the next episode we will be looking at our finalist championship music bracket.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,507,0
Biggest Meatriders In Metal,2023-07-15T20:00:01Z,PT17M49S,84948,4615,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Who are the biggest meatriders in metal? We just GOTTA know... that's why we made this video after all, to determine that.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,725,0
Biggest Meatriders In Indie,2023-07-13T22:00:30Z,PT20M4S,119641,5833,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Who has the biggest meatriders in all of indie music? This is part two of our 5 part series on finding the biggest meatriders in all of music.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,557,0
Biggest Meatriders In Rap,2023-07-10T21:53:30Z,PT25M32S,99016,5655,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"What artist has the biggest meatriders in all of rap? We've compressed the entire genre into 16 final artists that will face off in a tournament bracket to determine the answer to that question. The winners will then go on to our championship bracket in part 5... stay tuned.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm","joeyy,carti",22,686,0
When Zoomers Go To A Hardcore Concert,2023-06-22T01:13:40Z,PT6M13S,384273,14850,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Zoomers: What Do They Know? Do They Know Things? Let's Find Out. lmao at the epic bojack horseman refernce when does the narhwal bacon

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",,22,1268,0
The Black Kray Interview (2023),2023-06-18T22:00:07Z,PT5M36S,56723,5909,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Black Kray aka Sickboyrari was nice enough to do an interview with us while we were filming the Whole Lotta Rage Party out in Phoenix, AZ.

 One for the ages.

GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm","black kray,sickboyrari,goth money records,goth money,black kray interview,sickboyrari interview",22,432,0
Chronically Online Rap Fans Go Outside For First Time,2023-06-18T01:40:53Z,PT8M3S,95349,5997,N/A,NEOPUNKFM,UCHQwadnN4MCnMpunnJxZyGQ,"Is it possible for an internet rap fan and a hardcore kid to fall in love? Not sure- that's not what this video is about... Anyway, we flew out to Arizona to go to a show that had both real deal rager hardcore bands AND rap?? at the same time??? wow!!

Bands:
whatsdysmorphia
pink michigan
murder rate


GET THE SHIRTS: https://neopunkfm.com/
JOIN THE DISCORD: https://neopunkfm.com/discord
Instagram: https://www.instagram.com/neopunkfm",playboi carti,22,333,0
