Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Feminism Is the Number One Attack on Family,2023-09-30T18:00:04Z,PT13M45S,40973,2807,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,"Candace Owens joined @PBDPodcast and discussed the biggest threats to our society. The answer is the breakdown of the family, and feminism is the number one attack on that.

Watch the full episode here: https://www.youtube.com/watch?v=mrrNKmluafg

Watch every episode of my full show ad-free on DailyWire+: https://utm.io/ueSdR

Watch “The Greatest Lie Ever Sold: George Floyd and the Rise of BLM” exclusively on DailyWire+: https://bit.ly/3RCaUK1

It’s time for a black exit. Buy my book “Blackout” to read why: https://utm.io/ueSdT

Grab some “Yes We CANdace” merch: https://bit.ly/3TA0s6T

LIKE & SUBSCRIBE for new videos. https://www.youtube.com/c/Candaceshow

Become a Daily Wire Member today to gain access to exclusive content: https://utm.io/uePzT

#CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #Feminism #Feminist #Antifeminist #Antifeminism #PBD #PBDPodcast #Family #NuclearFamily #Fatherlessness","feminism,feminist,truth about feminism,feminists,what is feminism,youth and truth,fake feminism,feminist fail,feminism documentary,feminist tiktok,feminist debate,factual feminist,feminist vs realist,feminism dhruv rathee,feminism lies,anti feminism,modern feminism,feminism debate,feminism is a scam,new wave feminism,feminism in india,feminism defined,feminist fails,feminism vs reality,matt walsh feminism,judge judy feminism,candace owens,pbd",27,287,0
I'm Done Being Outraged With California Democrats,2023-09-29T18:00:22Z,PT1M,91533,10453,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,495,0
Why Do Women Like True Crime So Much? | @RealCharlieKirk,2023-09-28T18:00:07Z,PT46S,27815,1572,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,107,0
"""Sanctuary Cities"" Is the Embodiment of a ""Woman Thought""",2023-09-27T18:00:03Z,PT59S,20585,1409,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,74,0
Slavery Never Left – It Just Mutated,2023-09-26T18:00:33Z,PT59S,658475,65356,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,2604,0
I Need to Understand Why Andrew Tate Has Millions of Followers,2023-09-25T18:00:14Z,PT1M,109570,5751,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,206,0
Marriage Is More Than Just a Piece of Paper | @whatever,2023-09-24T18:00:03Z,PT48S,20808,1699,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,69,0
The Impact of OnlyFans on Women,2023-09-23T18:00:10Z,PT11M9S,817205,11010,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,"Candace Owens and the women on @whatever debate the impact that doing OnlyFans and pornography has on women and marriage.

Watch the full episode here: https://www.youtube.com/watch?v=2TmejMmwPhw

Watch every episode of my full show ad-free on DailyWire+: https://utm.io/ueSdR

Watch “The Greatest Lie Ever Sold: George Floyd and the Rise of BLM” exclusively on DailyWire+: https://bit.ly/3RCaUK1

It’s time for a black exit. Buy my book “Blackout” to read why: https://utm.io/ueSdT

Grab some “Yes We CANdace” merch: https://bit.ly/3TA0s6T

LIKE & SUBSCRIBE for new videos. https://www.youtube.com/c/Candaceshow

Become a Daily Wire Member today to gain access to exclusive content: https://utm.io/uePzT

#CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #Whatever #WhateverPodcast #WhateverPod #Promiscuity #Promiscuous #Debate #Feminist #Feminism #AntiFeminist",,27,2355,0
I’m Ok With Being a “Problematic Mother”,2023-09-22T18:00:24Z,PT59S,40175,3418,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,72,0
Black Americans Don't Know They're Conservative Yet,2023-09-21T18:00:00Z,PT54S,22065,1823,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,39,0
Why Are Women Obsessed With True Crime? | @An0malyhiphop,2023-09-20T18:00:10Z,PT50S,19250,1226,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,74,0
Aspire to Marry the Right Person | @whatever,2023-09-19T18:00:19Z,PT31S,94154,5842,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,145,0
Is Pfizer More Trustworthy than Carlee Russell? | @MichaelKnowles,2023-08-14T19:00:02Z,PT58S,23556,1045,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,23,0
The AMA Changed the Definition of Polio,2023-08-13T19:00:06Z,PT53S,24292,1844,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,63,0
Is Wearing Crocs Unforgivable? | @MichaelKnowles,2023-08-12T19:00:36Z,PT56S,37538,1467,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,126,0
What Is DDT?,2023-08-10T19:00:14Z,PT59S,16086,793,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,42,0
Can You Believe This Was Real?!,2023-08-09T19:00:27Z,PT59S,62482,3822,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,261,0
What Is Polio?,2023-08-08T19:00:26Z,PT59S,43133,2051,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,,,27,159,0
A Few Risks of Induction,2023-07-27T19:00:07Z,PT50S,19269,1018,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,53,0
Is It Actually Dangerous to Go Past 42 Weeks?,2023-07-26T19:00:10Z,PT59S,101796,4544,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,527,0
There Has Been an Explosion of Birth Inductions,2023-07-25T19:00:10Z,PT47S,20557,1271,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,76,0
Should Genetic Screening Be Mandatory?,2023-07-21T19:00:20Z,PT48S,24834,1905,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,68,0
This Is a Misdemeanor?!,2023-07-20T19:00:32Z,PT51S,1703113,79376,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,4849,0
What Is Group B Strep?,2023-07-19T19:00:14Z,PT57S,408977,15403,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,916,0
How Many Americans Died of Diphtheria Before the Vaccine?,2023-07-13T19:00:32Z,PT41S,24612,1683,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,60,0
What Is Diphtheria?,2023-07-12T19:00:19Z,PT1M,24415,1360,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts,,27,79,0
What Are Some Side Effects of the Pertussis Vaccine?,2023-07-08T19:00:00Z,PT1M,23791,2037,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts #CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #ShotInTheDark #DTAP #Pertussis #Vaccine #Vaccines #Health #Medical #Commentary,"pertussis,pertussis vaccine,vaccine,tdap vaccine,vaccine (drug class),pertussis (disease or medical condition),pertussis vaccines,pertussis vaccine (drug),pertussis vaccine for adults,pertussis vaccine during pregnancy,whooping cough vaccine,vaccine conversation,vaccine recommendation,vaccine preventable diseases,what is pertussis,pertussis symptoms,dtap vaccine,diphtheria vaccine,vaccine safety,candace owens,shot in the dark,shot in the dark candace owens",27,106,0
How Is a Fully Vaxxed Population Still Getting Pertussis?,2023-07-07T19:00:05Z,PT57S,36924,3467,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts #CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #ShotInTheDark #DTAP #Pertussis #Vaccine #Vaccines #Health #Medical #Commentary,"pertussis,pertussis vaccine,vaccine,tdap vaccine,vaccine (drug class),pertussis (disease or medical condition),pertussis vaccines,pertussis vaccine (drug),pertussis vaccine for adults,pertussis vaccine during pregnancy,whooping cough vaccine,vaccine conversation,vaccine recommendation,vaccine preventable diseases,what is pertussis,pertussis symptoms,dtap vaccine,diphtheria vaccine,vaccine safety,candace owens,shot in the dark,shot in the dark candace owens",27,188,0
What Is Pertussis?,2023-07-06T19:00:09Z,PT1M,17819,1013,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts #CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #ShotInTheDark #DTAP #Pertussis #Vaccine #Vaccines #Health #Medical #Commentary,"pertussis,pertussis vaccine,vaccine,tdap vaccine,vaccine (drug class),pertussis (disease or medical condition),pertussis vaccines,pertussis vaccine (drug),pertussis vaccine for adults,pertussis vaccine during pregnancy,whooping cough vaccine,vaccine conversation,vaccine recommendation,vaccine preventable diseases,what is pertussis,pertussis symptoms,dtap vaccine,diphtheria vaccine,vaccine safety,candace owens,shot in the dark,shot in the dark candace owens",27,47,0
How Many Americans Died of Tetanus Before the Vaccine?,2023-07-01T19:00:34Z,PT59S,107910,11539,N/A,Candace Owens,UCL0u5uz7KZ9q-pe-VC8TY-w,#Shorts #CandaceOwens #News #Politics #Culture #PopCulture #DailyWire #ShotInTheDark #DTaP #Diphtheria #Tetanus #Pertussis #Parenting #ParentingAdvice #Vaccine,"dtap vaccine,vaccine,tdap vaccine,vaccines,vaccine (drug class),dtap,dtap vaccine doses,pertussis vaccine,dtap vaccine reaction,dtap vaccine schedule,dtap vaccine for babies,4th dose of dtap vaccine,dtap vaccine side effects,dtap vaccine for children,tetanus vaccine,painless vaccine,vaccine conversation,tdap vs dtap,vaccine preventable diseases,vaccine recommendation,dpt vaccine (vaccine),cvs tdap vaccine,tdap vaccine age,tdap vaccine price",27,555,0
